time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi
2024-03-27 18:55:37.504,3.04,10.0,388,-79,-1354,8,7,6,6,5,5,4,5,PackageType.HEART_BEAT,2680,5,5.8,-97
2024-03-27 19:05:37.741,3.04,9.88,389,-79,-1357,7,6,5,5,5,4,5,5,PackageType.HEART_BEAT,2681,5,9,-101
2024-03-27 19:15:38.741,3.04,9.75,392,-77,-1363,7,6,5,5,5,4,5,5,PackageType.HEART_BEAT,2681,5,9,-101
2024-03-27 19:25:39.741,3.04,9.5,396,-78,-1366,7,6,5,5,5,4,5,5,PackageType.HEART_BEAT,2681,5,9,-101
2024-03-27 19:35:39.686,3.04,9.38,397,-82,-1369,7,5,4,4,6,6,5,4,PackageType.HEART_BEAT,2682,5,9,-100
2024-03-27 19:45:37.686,3.04,9.25,401,-76,-1373,7,5,4,4,6,6,5,4,PackageType.HEART_BEAT,2682,5,9,-100
2024-03-27 19:55:38.686,3.04,9.12,400,-78,-1380,7,5,4,4,6,6,5,4,PackageType.HEART_BEAT,2682,5,9,-100
2024-03-27 20:05:37.462,3.04,9.0,404,-78,-1385,8,7,6,5,5,5,5,5,PackageType.HEART_BEAT,2683,5,9.2,-97
2024-03-27 20:15:36.462,3.04,8.75,403,-78,-1386,8,7,6,5,5,5,5,5,PackageType.HEART_BEAT,2683,5,9.2,-97
2024-03-27 20:25:38.462,3.04,8.62,408,-78,-1397,8,7,6,5,5,5,5,5,PackageType.HEART_BEAT,2683,5,9.2,-97
2024-03-27 20:35:38.563,3.04,8.62,409,-77,-1396,7,6,6,5,5,6,5,5,PackageType.HEART_BEAT,2684,5,7,-92
2024-03-27 20:45:33.563,3.04,8.38,414,-76,-1406,7,6,6,5,5,6,5,5,PackageType.HEART_BEAT,2684,5,7,-92
2024-03-27 20:55:31.563,3.04,8.25,416,-79,-1414,7,6,6,5,5,6,5,5,PackageType.HEART_BEAT,2684,5,7,-92
2024-03-27 21:05:29.483,3.04,8.0,413,-78,-1413,7,6,5,5,5,5,7,6,PackageType.HEART_BEAT,2685,5,10.2,-99
2024-03-27 21:15:30.483,3.04,8.0,418,-74,-1410,7,6,5,5,5,5,7,6,PackageType.HEART_BEAT,2685,5,10.2,-99
2024-03-27 21:25:27.483,3.04,7.88,419,-77,-1418,7,6,5,5,5,5,7,6,PackageType.HEART_BEAT,2685,5,10.2,-99
2024-03-27 21:35:24.327,3.04,7.88,419,-79,-1426,7,7,6,4,4,5,5,5,PackageType.HEART_BEAT,2686,5,9,-97
2024-03-27 21:45:25.327,3.04,7.75,419,-79,-1425,7,7,6,4,4,5,5,5,PackageType.HEART_BEAT,2686,5,9,-97
2024-03-27 21:55:26.327,3.04,7.62,422,-80,-1422,7,7,6,4,4,5,5,5,PackageType.HEART_BEAT,2686,5,9,-97
2024-03-27 22:05:25.121,3.04,7.62,421,-82,-1428,7,6,5,5,5,5,5,5,PackageType.HEART_BEAT,2687,5,9.8,-100
2024-03-27 22:15:25.121,3.04,7.5,422,-79,-1423,7,6,5,5,5,5,5,5,PackageType.HEART_BEAT,2687,5,9.8,-100
2024-03-27 22:25:25.121,3.04,7.5,422,-77,-1432,7,6,5,5,5,5,5,5,PackageType.HEART_BEAT,2687,5,9.8,-100
2024-03-27 22:35:24.085,3.04,7.38,424,-77,-1435,7,5,5,6,6,4,4,5,PackageType.HEART_BEAT,2688,5,7.2,-101
2024-03-27 22:45:23.085,3.04,7.38,425,-78,-1434,7,5,5,6,6,4,4,5,PackageType.HEART_BEAT,2688,5,7.2,-101
2024-03-27 22:55:23.085,3.04,7.25,425,-80,-1436,7,5,5,6,6,4,4,5,PackageType.HEART_BEAT,2688,5,7.2,-101
2024-03-27 23:05:23.881,3.04,7.12,430,-79,-1449,6,4,4,5,6,6,6,5,PackageType.HEART_BEAT,2689,5,9.5,-100
2024-03-27 23:15:23.881,3.04,7.0,429,-76,-1450,6,4,4,5,6,6,6,5,PackageType.HEART_BEAT,2689,5,9.5,-100
2024-03-27 23:25:23.881,3.04,6.88,431,-79,-1447,6,4,4,5,6,6,6,5,PackageType.HEART_BEAT,2689,5,9.5,-100
2024-03-27 23:35:23.589,3.04,6.88,433,-74,-1455,8,7,6,5,5,4,5,6,PackageType.HEART_BEAT,2690,5,9.5,-103
2024-03-27 23:45:24.589,3.04,6.88,434,-79,-1458,8,7,6,5,5,4,5,6,PackageType.HEART_BEAT,2690,5,9.5,-103
2024-03-27 23:55:25.589,3.04,6.75,435,-81,-1458,8,7,6,5,5,4,5,6,PackageType.HEART_BEAT,2690,5,9.5,-103
2024-03-28 00:05:28.923,3.04,6.62,434,-78,-1463,6,6,6,6,6,6,4,6,PackageType.HEART_BEAT,2691,5,10.2,-99
2024-03-28 00:15:24.923,3.04,6.5,437,-78,-1463,6,6,6,6,6,6,4,6,PackageType.HEART_BEAT,2691,5,10.2,-99
2024-03-28 00:25:24.923,3.04,6.38,438,-75,-1466,6,6,6,6,6,6,4,6,PackageType.HEART_BEAT,2691,5,10.2,-99
2024-03-28 00:35:25.048,3.04,6.38,440,-78,-1465,8,6,6,6,6,6,5,5,PackageType.HEART_BEAT,2692,5,9,-99
2024-03-28 00:45:26.048,3.04,6.25,439,-79,-1468,8,6,6,6,6,6,5,5,PackageType.HEART_BEAT,2692,5,9,-99
2024-03-28 00:55:24.048,3.04,6.25,438,-75,-1475,8,6,6,6,6,6,5,5,PackageType.HEART_BEAT,2692,5,9,-99
2024-03-28 01:05:26.146,3.04,6.25,440,-78,-1473,6,6,5,4,6,6,6,6,PackageType.HEART_BEAT,2693,5,9,-99
2024-03-28 01:15:26.146,3.04,6.25,440,-77,-1475,6,6,5,4,6,6,6,6,PackageType.HEART_BEAT,2693,5,9,-99
2024-03-28 01:25:26.146,3.04,6.12,441,-77,-1474,6,6,5,4,6,6,6,6,PackageType.HEART_BEAT,2693,5,9,-99
2024-03-28 01:35:24.381,3.04,6.0,444,-78,-1485,7,6,6,6,6,6,6,6,PackageType.HEART_BEAT,2694,5,8.8,-97
2024-03-28 01:45:24.381,3.04,6.0,446,-80,-1484,7,6,6,6,6,6,6,6,PackageType.HEART_BEAT,2694,5,8.8,-97
2024-03-28 01:55:25.381,3.04,5.88,445,-78,-1485,7,6,6,6,6,6,6,6,PackageType.HEART_BEAT,2694,5,8.8,-97
2024-03-28 02:05:24.586,3.04,5.75,450,-79,-1488,6,5,5,5,5,4,5,5,PackageType.HEART_BEAT,2695,5,9,-103
2024-03-28 02:15:26.586,3.04,5.62,449,-78,-1486,6,5,5,5,5,4,5,5,PackageType.HEART_BEAT,2695,5,9,-103
2024-03-28 02:25:24.586,3.04,5.62,452,-77,-1495,6,5,5,5,5,4,5,5,PackageType.HEART_BEAT,2695,5,9,-103
2024-03-28 02:35:23.751,3.04,5.5,449,-75,-1496,6,6,5,6,4,5,5,5,PackageType.HEART_BEAT,2696,5,6.5,-102
2024-03-28 02:45:24.751,3.04,5.5,451,-78,-1500,6,6,5,6,4,5,5,5,PackageType.HEART_BEAT,2696,5,6.5,-102
2024-03-28 02:55:23.751,3.04,5.38,453,-80,-1501,6,6,5,6,4,5,5,5,PackageType.HEART_BEAT,2696,5,6.5,-102
2024-03-28 03:05:23.984,3.04,5.25,455,-78,-1501,6,6,6,7,7,7,7,5,PackageType.HEART_BEAT,2697,5,8.2,-103
2024-03-28 03:15:21.984,3.04,5.25,453,-78,-1501,6,6,6,7,7,7,7,5,PackageType.HEART_BEAT,2697,5,8.2,-103
2024-03-28 03:25:21.984,3.04,5.25,453,-78,-1501,6,6,6,7,7,7,7,5,PackageType.HEART_BEAT,2697,5,8.2,-103
2024-03-28 03:35:19.004,3.04,5.12,452,-76,-1509,6,5,4,5,7,7,5,8,PackageType.HEART_BEAT,2698,5,10,-102
2024-03-28 03:45:17.004,3.04,5.12,452,-75,-1502,6,5,4,5,7,7,5,8,PackageType.HEART_BEAT,2698,5,10,-102
2024-03-28 03:55:16.004,3.04,5.38,454,-77,-1497,6,5,4,5,7,7,5,8,PackageType.HEART_BEAT,2698,5,10,-102
2024-03-28 04:05:16.084,3.04,5.38,452,-77,-1499,5,5,5,5,6,6,5,6,PackageType.HEART_BEAT,2699,5,9.2,-99
2024-03-28 04:15:18.084,3.04,5.25,449,-76,-1492,5,5,5,5,6,6,5,6,PackageType.HEART_BEAT,2699,5,9.2,-99
2024-03-28 04:25:20.084,3.04,5.5,444,-75,-1481,5,5,5,5,6,6,5,6,PackageType.HEART_BEAT,2699,5,9.2,-99
2024-03-28 04:35:21.803,3.04,5.75,442,-80,-1468,7,5,5,6,6,6,5,4,PackageType.HEART_BEAT,2700,5,9.8,-99
2024-03-28 04:45:20.803,3.04,6.12,436,-75,-1471,7,5,5,6,6,6,5,4,PackageType.HEART_BEAT,2700,5,9.8,-99
2024-03-28 04:55:21.803,3.04,6.25,438,-78,-1461,7,5,5,6,6,6,5,4,PackageType.HEART_BEAT,2700,5,9.8,-99
2024-03-28 05:05:21.706,3.04,6.38,436,-77,-1460,6,5,5,5,6,7,6,6,PackageType.HEART_BEAT,2701,5,10.5,-99
2024-03-28 05:15:20.706,3.04,6.5,433,-77,-1448,6,5,5,5,6,7,6,6,PackageType.HEART_BEAT,2701,5,10.5,-99
2024-03-28 05:25:21.706,3.04,6.62,433,-80,-1448,6,5,5,5,6,7,6,6,PackageType.HEART_BEAT,2701,5,10.5,-99
2024-03-28 05:35:21.340,3.04,6.75,428,-82,-1445,6,6,6,5,5,5,6,6,PackageType.HEART_BEAT,2702,5,9.5,-96
2024-03-28 05:45:20.340,3.04,6.75,429,-81,-1448,6,6,6,5,5,5,6,6,PackageType.HEART_BEAT,2702,5,9.5,-96
2024-03-28 05:55:20.340,3.04,6.88,428,-84,-1440,6,6,6,5,5,5,6,6,PackageType.HEART_BEAT,2702,5,9.5,-96
2024-03-28 06:05:21.085,3.04,7.0,425,-83,-1430,7,7,5,5,5,5,4,5,PackageType.HEART_BEAT,2703,5,10.5,-103
2024-03-28 06:15:21.085,3.04,7.12,423,-82,-1424,7,7,5,5,5,5,4,5,PackageType.HEART_BEAT,2703,5,10.5,-103
2024-03-28 06:25:20.085,3.04,7.25,414,-83,-1410,7,7,5,5,5,5,4,5,PackageType.HEART_BEAT,2703,5,10.5,-103
2024-03-28 06:35:19.670,3.04,7.75,410,-85,-1401,8,6,7,7,6,4,6,6,PackageType.HEART_BEAT,2704,5,8.8,-101
2024-03-28 06:45:18.670,3.04,8.0,412,-84,-1399,8,6,7,7,6,4,6,6,PackageType.HEART_BEAT,2704,5,8.8,-101
2024-03-28 06:55:18.670,3.04,8.25,409,-78,-1389,8,6,7,7,6,4,6,6,PackageType.HEART_BEAT,2704,5,8.8,-101
2024-03-28 07:05:19.453,3.04,8.38,405,-83,-1385,6,5,6,6,6,6,5,6,PackageType.HEART_BEAT,2705,5,9.5,-97
2024-03-28 07:15:20.453,3.04,8.38,401,-82,-1379,6,5,6,6,6,6,5,6,PackageType.HEART_BEAT,2705,5,9.5,-97
2024-03-28 07:25:22.453,3.04,8.62,400,-81,-1386,6,5,6,6,6,6,5,6,PackageType.HEART_BEAT,2705,5,9.5,-97
2024-03-28 07:35:21.641,3.04,8.75,396,-80,-1365,6,5,6,6,4,5,5,7,PackageType.HEART_BEAT,2706,5,9,-97
2024-03-28 07:45:20.641,3.04,9.12,389,-83,-1351,6,5,6,6,4,5,5,7,PackageType.HEART_BEAT,2706,5,9,-97
2024-03-28 07:55:19.641,3.04,9.62,384,-82,-1335,6,5,6,6,4,5,5,7,PackageType.HEART_BEAT,2706,5,9,-97
2024-03-28 08:05:17.266,3.04,9.88,381,-84,-1313,5,5,5,5,6,6,5,3,PackageType.HEART_BEAT,2707,5,9.2,-96
2024-03-28 08:15:19.266,3.04,10.38,365,-87,-1278,5,5,5,5,6,6,5,3,PackageType.HEART_BEAT,2707,5,9.2,-96
2024-03-28 08:25:19.266,3.04,11.5,373,-86,-1299,5,5,5,5,6,6,5,3,PackageType.HEART_BEAT,2707,5,9.2,-96
2024-03-28 08:35:21.587,3.04,11.0,359,-86,-1272,5,6,5,5,5,5,6,7,PackageType.HEART_BEAT,2708,5,7.8,-96
2024-03-28 08:45:24.587,3.04,11.75,360,-87,-1280,5,6,5,5,5,5,6,7,PackageType.HEART_BEAT,2708,5,7.8,-96
2024-03-28 08:55:24.587,3.04,11.62,350,-90,-1243,5,6,5,5,5,5,6,7,PackageType.HEART_BEAT,2708,5,7.8,-96
2024-03-28 09:05:23.441,3.04,12.5,342,-92,-1224,6,6,5,5,6,6,6,6,PackageType.HEART_BEAT,2709,5,10.5,-97
2024-03-28 09:15:21.441,3.04,13.0,349,-92,-1252,6,6,5,5,6,6,6,6,PackageType.HEART_BEAT,2709,5,10.5,-97
2024-03-28 09:25:23.441,3.04,12.38,354,-89,-1256,6,6,5,5,6,6,6,6,PackageType.HEART_BEAT,2709,5,10.5,-97
2024-03-28 09:35:21.342,3.04,12.25,352,-88,-1251,6,5,4,5,6,6,6,6,PackageType.HEART_BEAT,2710,5,8.5,-95
2024-03-28 09:45:18.342,3.04,12.5,338,-90,-1215,6,5,4,5,6,6,6,6,PackageType.HEART_BEAT,2710,5,8.5,-95
2024-03-28 09:55:18.342,3.04,13.25,337,-93,-1210,6,5,4,5,6,6,6,6,PackageType.HEART_BEAT,2710,5,8.5,-95
2024-03-28 09:58:04.123,3.04,13.38,388,-16,-1160,180,142,9,12,9,10,9,6,PackageType.CHANGE,2711,5,7.2,-105
2024-03-28 09:59:35.722,3.04,13.0,530,173,-1725,186,148,9,14,11,11,9,9,PackageType.CHANGE,2712,5,8,-102
2024-03-28 10:07:11.564,3.04,12.38,533,159,-1727,176,144,18,27,18,19,10,6,PackageType.CHANGE,2713,5,9.5,-101
2024-03-28 10:08:22.142,3.04,12.38,532,164,-1722,175,144,20,28,19,19,10,7,PackageType.CHANGE,2714,5,9.5,-101
2024-03-28 10:10:06.964,3.04,12.38,548,189,-1795,177,145,20,28,18,20,10,7,PackageType.CHANGE,2715,5,8.5,-102
2024-03-28 10:12:26.990,3.04,12.38,572,221,-1891,172,141,17,25,18,20,10,6,PackageType.CHANGE,2716,5,9.2,-103
2024-03-28 10:27:08.927,3.04,12.5,583,232,-1940,182,153,20,30,18,18,8,7,PackageType.HEART_BEAT,2718,5,7.5,-103
2024-03-28 10:37:07.927,3.04,12.5,562,197,-1826,182,153,20,30,18,18,8,7,PackageType.HEART_BEAT,2718,5,7.5,-103
2024-03-28 10:47:07.927,3.04,12.38,516,122,-1625,182,153,20,30,18,18,8,7,PackageType.HEART_BEAT,2718,5,7.5,-103
2024-03-28 10:48:17.725,3.04,12.25,442,12,-1308,182,150,19,27,16,16,9,7,PackageType.CHANGE,2719,5,6.8,-103
2024-03-28 10:58:16.747,3.04,12.25,444,9,-1304,183,151,17,26,17,19,9,7,PackageType.HEART_BEAT,2720,5,9,-101
2024-03-28 11:08:14.747,3.04,12.12,439,15,-1318,183,151,17,26,17,19,9,7,PackageType.HEART_BEAT,2720,5,9,-101
2024-03-28 11:18:14.747,3.04,12.0,441,13,-1318,183,151,17,26,17,19,9,7,PackageType.HEART_BEAT,2720,5,9,-101
2024-03-28 11:33:15.802,3.04,11.88,415,-12,-1237,182,149,16,26,17,17,9,6,PackageType.CHANGE,2722,5,8.8,-102
2024-03-28 11:34:41.024,3.04,11.88,361,-79,-1211,7,5,5,7,7,5,5,5,PackageType.CHANGE,2723,5,10.5,-96
2024-03-28 11:44:42.268,3.04,12.0,358,-81,-1193,7,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2724,5,8.8,-96
2024-03-28 11:54:42.268,3.04,12.5,332,-82,-1135,7,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2724,5,8.8,-96
2024-03-28 12:04:40.268,3.04,13.88,335,-84,-1129,7,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2724,5,8.8,-96
2024-03-28 12:13:34.226,3.04,13.0,2041,167,-1175,9,11,47,47,40,19,6,5,PackageType.CHANGE,2725,5,1.2,-113
2024-03-28 12:15:43.622,3.04,12.75,1988,139,-1165,8,15,38,37,36,17,11,5,PackageType.CHANGE,2726,5,8.2,-108
2024-03-28 12:16:43.620,3.04,12.62,345,-75,-1166,7,5,6,7,6,6,6,7,PackageType.CHANGE,2727,5,9.8,-101
2024-03-28 12:26:40.723,3.04,12.62,351,-71,-1206,7,7,6,6,6,5,5,5,PackageType.HEART_BEAT,2728,5,9.2,-99
2024-03-28 12:36:40.723,3.04,11.75,361,-73,-1218,7,7,6,6,6,5,5,5,PackageType.HEART_BEAT,2728,5,9.2,-99
2024-03-28 12:46:41.723,3.04,11.38,361,-75,-1220,7,7,6,6,6,5,5,5,PackageType.HEART_BEAT,2728,5,9.2,-99
2024-03-28 12:56:42.827,3.04,11.25,361,-71,-1229,8,6,5,5,5,4,6,6,PackageType.HEART_BEAT,2729,5,9.2,-99
2024-03-28 13:06:40.827,3.04,11.12,365,-69,-1244,8,6,5,5,5,4,6,6,PackageType.HEART_BEAT,2729,5,9.2,-99
2024-03-28 13:16:39.827,3.04,10.75,381,-67,-1265,8,6,5,5,5,4,6,6,PackageType.HEART_BEAT,2729,5,9.2,-99
2024-03-28 13:26:39.662,3.04,10.5,382,-72,-1277,5,6,6,6,5,5,5,5,PackageType.HEART_BEAT,2730,5,6.5,-105
2024-03-28 13:36:39.662,3.04,10.25,392,-71,-1303,5,6,6,6,5,5,5,5,PackageType.HEART_BEAT,2730,5,6.5,-105
2024-03-28 13:46:38.662,3.04,9.62,394,-67,-1304,5,6,6,6,5,5,5,5,PackageType.HEART_BEAT,2730,5,6.5,-105
2024-03-28 13:56:37.247,3.04,9.5,394,-68,-1309,5,5,5,5,5,7,7,7,PackageType.HEART_BEAT,2731,5,10,-101
2024-03-28 14:06:37.247,3.04,9.38,388,-71,-1301,5,5,5,5,5,7,7,7,PackageType.HEART_BEAT,2731,5,10,-101
2024-03-28 14:16:38.247,3.04,9.12,390,-70,-1296,5,5,5,5,5,7,7,7,PackageType.HEART_BEAT,2731,5,10,-101
2024-03-28 14:26:35.108,3.04,9.0,391,-70,-1303,5,5,5,5,4,4,5,5,PackageType.HEART_BEAT,2732,5,9.2,-105
2024-03-28 14:36:35.108,3.04,9.0,393,-71,-1307,5,5,5,5,4,4,5,5,PackageType.HEART_BEAT,2732,5,9.2,-105
2024-03-28 14:46:34.108,3.04,8.88,394,-69,-1304,5,5,5,5,4,4,5,5,PackageType.HEART_BEAT,2732,5,9.2,-105
2024-03-28 14:56:32.545,3.04,8.88,392,-71,-1308,6,6,6,6,7,7,5,5,PackageType.HEART_BEAT,2733,5,6.2,-107
2024-03-28 15:06:33.545,3.04,8.75,405,-67,-1326,6,6,6,6,7,7,5,5,PackageType.HEART_BEAT,2733,5,6.2,-107
2024-03-28 15:16:35.545,3.04,8.75,405,-68,-1326,6,6,6,6,7,7,5,5,PackageType.HEART_BEAT,2733,5,6.2,-107
2024-03-28 15:26:34.990,3.04,8.75,402,-68,-1318,6,5,6,6,6,5,5,6,PackageType.HEART_BEAT,2734,5,7.2,-109
2024-03-28 15:36:35.990,3.04,8.88,403,-69,-1321,6,5,6,6,6,5,5,6,PackageType.HEART_BEAT,2734,5,7.2,-109
2024-03-28 15:46:34.990,3.04,8.88,397,-66,-1312,6,5,6,6,6,5,5,6,PackageType.HEART_BEAT,2734,5,7.2,-109
2024-03-28 15:56:32.860,3.04,9.12,399,-68,-1304,6,5,6,6,5,6,6,5,PackageType.HEART_BEAT,2735,5,8.2,-106
2024-03-28 16:06:29.860,3.04,9.25,398,-72,-1303,6,5,6,6,5,6,6,5,PackageType.HEART_BEAT,2735,5,8.2,-106
2024-03-28 16:16:29.860,3.04,9.25,403,-78,-1287,6,5,6,6,5,6,6,5,PackageType.HEART_BEAT,2735,5,8.2,-106
2024-03-28 16:56:30.140,3.04,9.12,401,-68,-1310,7,5,5,5,5,6,6,6,PackageType.HEART_BEAT,2737,5,7.5,-107
2024-03-28 17:06:29.140,3.04,9.12,408,-67,-1336,7,5,5,5,5,6,6,6,PackageType.HEART_BEAT,2737,5,7.5,-107
2024-03-28 17:16:29.140,3.04,8.5,415,-64,-1351,7,5,5,5,5,6,6,6,PackageType.HEART_BEAT,2737,5,7.5,-107
2024-03-28 17:26:31.086,3.04,8.0,420,-67,-1362,5,5,5,5,5,5,4,4,PackageType.HEART_BEAT,2738,5,8.2,-109
2024-03-28 17:36:30.086,3.04,7.75,419,-69,-1362,5,5,5,5,5,5,4,4,PackageType.HEART_BEAT,2738,5,8.2,-109
2024-03-28 17:46:30.086,3.04,7.5,423,-68,-1369,5,5,5,5,5,5,4,4,PackageType.HEART_BEAT,2738,5,8.2,-109
2024-03-28 17:56:28.601,3.04,7.5,428,-67,-1382,6,5,5,6,5,5,6,6,PackageType.HEART_BEAT,2739,5,6.8,-107
2024-03-28 18:06:29.601,3.04,7.12,431,-65,-1387,6,5,5,6,5,5,6,6,PackageType.HEART_BEAT,2739,5,6.8,-107
2024-03-28 18:16:29.601,3.04,6.88,434,-68,-1398,6,5,5,6,5,5,6,6,PackageType.HEART_BEAT,2739,5,6.8,-107
2024-03-28 18:26:28.828,3.04,6.62,436,-69,-1405,7,6,5,5,5,5,5,4,PackageType.HEART_BEAT,2740,5,9.2,-106
2024-03-28 18:36:29.828,3.04,6.5,437,-66,-1412,7,6,5,5,5,5,5,4,PackageType.HEART_BEAT,2740,5,9.2,-106
2024-03-28 18:46:30.828,3.04,6.25,442,-65,-1415,7,6,5,5,5,5,5,4,PackageType.HEART_BEAT,2740,5,9.2,-106
2024-03-28 18:56:29.762,3.04,6.12,443,-68,-1419,4,6,6,5,7,7,5,7,PackageType.HEART_BEAT,2741,5,6.8,-103
2024-03-28 19:06:28.762,3.04,6.0,446,-63,-1426,4,6,6,5,7,7,5,7,PackageType.HEART_BEAT,2741,5,6.8,-103
2024-03-28 19:16:29.762,3.04,5.88,442,-65,-1422,4,6,6,5,7,7,5,7,PackageType.HEART_BEAT,2741,5,6.8,-103
2024-03-28 19:26:30.109,3.04,6.0,441,-65,-1411,6,5,5,5,6,5,5,3,PackageType.HEART_BEAT,2742,5,7,-111
2024-03-28 19:36:31.109,3.04,6.25,435,-68,-1396,6,5,5,5,6,5,5,3,PackageType.HEART_BEAT,2742,5,7,-111
2024-03-28 19:46:31.109,3.04,6.5,437,-65,-1406,6,5,5,5,6,5,5,3,PackageType.HEART_BEAT,2742,5,7,-111
2024-03-28 19:56:31.405,3.04,6.38,442,-66,-1410,7,5,5,6,6,5,4,4,PackageType.HEART_BEAT,2743,5,7.5,-107
2024-03-28 20:06:30.405,3.04,6.12,440,-68,-1407,7,5,5,6,6,5,4,4,PackageType.HEART_BEAT,2743,5,7.5,-107
2024-03-28 20:16:31.405,3.04,6.25,437,-67,-1403,7,5,5,6,6,5,4,4,PackageType.HEART_BEAT,2743,5,7.5,-107
2024-03-28 20:26:31.789,3.04,6.38,435,-63,-1400,6,5,5,4,5,5,5,4,PackageType.HEART_BEAT,2744,5,4.2,-111
2024-03-28 20:36:31.789,3.04,6.5,434,-62,-1390,6,5,5,4,5,5,5,4,PackageType.HEART_BEAT,2744,5,4.2,-111
2024-03-28 20:46:30.789,3.04,6.62,432,-65,-1396,6,5,5,4,5,5,5,4,PackageType.HEART_BEAT,2744,5,4.2,-111
2024-03-28 20:56:29.042,3.04,6.75,431,-63,-1389,7,6,5,5,6,6,5,5,PackageType.HEART_BEAT,2745,5,3.8,-111
2024-03-28 21:06:27.042,3.04,6.75,430,-65,-1384,7,6,5,5,6,6,5,5,PackageType.HEART_BEAT,2745,5,3.8,-111
2024-03-28 21:16:28.042,3.04,6.88,429,-65,-1384,7,6,5,5,6,6,5,5,PackageType.HEART_BEAT,2745,5,3.8,-111
2024-03-28 21:26:27.807,3.04,6.88,429,-68,-1380,6,6,6,6,4,6,6,6,PackageType.HEART_BEAT,2746,5,6,-105
2024-03-28 21:36:27.807,3.04,7.0,430,-69,-1380,6,6,6,6,4,6,6,6,PackageType.HEART_BEAT,2746,5,6,-105
2024-03-28 21:46:27.807,3.04,7.0,428,-68,-1384,6,6,6,6,4,6,6,6,PackageType.HEART_BEAT,2746,5,6,-105
2024-03-28 21:56:27.982,3.04,6.88,429,-68,-1386,5,7,7,5,6,6,5,6,PackageType.HEART_BEAT,2747,5,9.8,-99
2024-03-28 22:06:27.982,3.04,7.0,416,-66,-1373,5,7,7,5,6,6,5,6,PackageType.HEART_BEAT,2747,5,9.8,-99
2024-03-28 22:16:26.982,3.04,7.0,415,-67,-1368,5,7,7,5,6,6,5,6,PackageType.HEART_BEAT,2747,5,9.8,-99
2024-03-28 22:26:29.900,3.04,7.0,430,-71,-1383,5,5,5,4,7,7,5,5,PackageType.HEART_BEAT,2748,5,9,-102
2024-03-28 22:36:29.900,3.04,7.0,430,-68,-1384,5,5,5,4,7,7,5,5,PackageType.HEART_BEAT,2748,5,9,-102
2024-03-28 22:46:29.900,3.04,6.88,431,-70,-1381,5,5,5,4,7,7,5,5,PackageType.HEART_BEAT,2748,5,9,-102
2024-03-28 22:56:28.287,3.04,6.88,428,-65,-1390,6,6,5,6,6,5,5,5,PackageType.HEART_BEAT,2749,5,9.8,-100
2024-03-28 23:06:28.287,3.04,6.88,430,-66,-1390,6,6,5,6,6,5,5,5,PackageType.HEART_BEAT,2749,5,9.8,-100
2024-03-28 23:16:28.287,3.04,6.75,433,-65,-1393,6,6,5,6,6,5,5,5,PackageType.HEART_BEAT,2749,5,9.8,-100
2024-03-28 23:26:25.667,3.04,6.62,435,-64,-1398,5,6,6,6,6,6,6,4,PackageType.HEART_BEAT,2750,5,8.8,-101
2024-03-28 23:36:25.667,3.04,6.5,437,-66,-1402,5,6,6,6,6,6,6,4,PackageType.HEART_BEAT,2750,5,8.8,-101
2024-03-28 23:46:26.667,3.04,6.38,439,-67,-1406,5,6,6,6,6,6,6,4,PackageType.HEART_BEAT,2750,5,8.8,-101
2024-03-28 23:56:28.325,3.04,6.25,440,-63,-1407,5,5,7,6,5,7,7,8,PackageType.HEART_BEAT,2751,5,9.2,-105
2024-03-29 00:06:28.325,3.04,6.25,437,-70,-1408,5,5,7,6,5,7,7,8,PackageType.HEART_BEAT,2751,5,9.2,-105
2024-03-29 00:16:29.325,3.04,6.25,441,-63,-1401,5,5,7,6,5,7,7,8,PackageType.HEART_BEAT,2751,5,9.2,-105
2024-03-29 00:26:27.901,3.04,6.38,440,-67,-1406,4,7,7,5,4,4,5,6,PackageType.HEART_BEAT,2752,5,9.5,-103
2024-03-29 00:36:28.901,3.04,6.25,439,-67,-1402,4,7,7,5,4,4,5,6,PackageType.HEART_BEAT,2752,5,9.5,-103
2024-03-29 00:46:29.901,3.04,6.25,439,-67,-1407,4,7,7,5,4,4,5,6,PackageType.HEART_BEAT,2752,5,9.5,-103
2024-03-29 00:56:28.286,3.04,6.25,437,-64,-1410,4,5,5,6,6,5,5,5,PackageType.HEART_BEAT,2753,5,6.8,-102
2024-03-29 01:06:28.286,3.04,6.25,437,-66,-1403,4,5,5,6,6,5,5,5,PackageType.HEART_BEAT,2753,5,6.8,-102
2024-03-29 01:16:29.286,3.04,6.25,438,-71,-1405,4,5,5,6,6,5,5,5,PackageType.HEART_BEAT,2753,5,6.8,-102
2024-03-29 01:26:26.144,3.04,6.25,436,-68,-1408,5,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2754,5,9.8,-99
2024-03-29 01:36:24.144,3.04,6.25,434,-65,-1403,5,5,5,5,5,5,5,5,PackageType.HEART_BEAT,2754,5,9.8,-99
